sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,image_path,video_frame,local_class,global_person_id,bbox_x,bbox_y,bbox_w,bbox_h,image_width,image_height,bbox_area,exclusion_reason
aghri_00007561,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,242,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893411_984012740.png,242,10,person_10,388.538,42.846,112.212,252.154,672,376,28294.574,
aghri_00007566,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,247,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893412_318094740.png,247,10,person_10,399,46,118,249,672,376,29382,
aghri_00007571,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,252,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893412_650968740.png,252,10,person_10,447,46,99,249,672,376,24651,
aghri_00007576,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,257,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893413_051656740.png,257,10,person_10,462.392,53.539,96.296,242.461,672,376,23347.869,
aghri_00007581,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,262,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893413_518999740.png,262,10,person_10,476.329,59.934,92.934,233.934,672,376,21740.486,
aghri_00007586,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,267,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893413_853657740.png,267,10,person_10,496.838,62.64,85.081,222.574,672,376,18936.781,
aghri_00007591,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,272,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893414_253653740.png,272,10,person_10,512.331,65.532,74.806,221,672,376,16532.178,
aghri_00007596,train,train,dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_2_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/annotations/cam_zed_rgb_ann.json,277,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_2_label/sensor_data/cam_zed_rgb/1730893414_589670740.png,277,10,person_10,515.658,66.863,66.822,221,672,376,14767.623,
aghri_00009112,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,0,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892329_016718580.png,0,10,person_10,6.89,65.852,103.207,293.971,640,360,30339.853,
aghri_00009117,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,5,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892329_178946949.png,5,10,person_10,17,65,113,295,640,360,33335,
aghri_00009122,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,10,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892329_364023209.png,10,10,person_10,39,67,113,293,640,360,33109,
aghri_00009127,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,15,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892329_531404336.png,15,10,person_10,58,72.5,137,287.5,640,360,39387.5,
aghri_00009132,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,20,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892329_702974318.png,20,10,person_10,68,75,142,285,640,360,40470,
aghri_00009137,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,25,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892329_864936882.png,25,10,person_10,99,76,140,284,640,360,39760,
aghri_00009142,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,30,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892330_025987043.png,30,10,person_10,140,84,124,274,640,360,33976,
aghri_00009147,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,35,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892330_182966380.png,35,10,person_10,150,91,136,267,640,360,36312,
aghri_00009152,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,40,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892330_356375500.png,40,10,person_10,156,94,150,259,640,360,38850,
aghri_00009157,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,45,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892330_518013018.png,45,10,person_10,185,96,142,252,640,360,35784,
aghri_00009162,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,50,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892330_729510791.png,50,10,person_10,243,98,98,251,640,360,24598,
aghri_00009167,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,55,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892330_876333103.png,55,10,person_10,250,106,112,244,640,360,27328,
aghri_00009172,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,60,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892331_100316997.png,60,10,person_10,266,113,113,229,640,360,25877,
aghri_00009177,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,65,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892331_274920260.png,65,10,person_10,302,113,89,223,640,360,19847,
aghri_00009182,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,70,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892331_560087362.png,70,10,person_10,324,122,81,202,640,360,16362,
aghri_00009187,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,75,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892331_727555982.png,75,10,person_10,332.004,129.001,82.998,192.997,640,360,16018.443,
aghri_00009192,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,80,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892332_053700462.png,80,10,person_10,366,130,61,181,640,360,11041,
aghri_00009197,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,85,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892332_307554098.png,85,10,person_10,374,140,60,169,640,360,10140,
aghri_00009202,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,90,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892332_584893536.png,90,10,person_10,384.333,143.123,56.193,159.228,640,360,8947.531,
aghri_00009207,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,95,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892332_786216725.png,95,10,person_10,393.222,144.994,51.515,151.275,640,360,7792.945,
aghri_00009212,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,100,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892332_944471014.png,100,10,person_10,400.11,147.759,49.703,141.02,640,360,7009.206,
aghri_00009217,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,105,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892333_145374560.png,105,10,person_10,403.628,150.69,50.876,131.054,640,360,6667.519,
aghri_00009222,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,110,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892333_295122605.png,110,10,person_10,408.294,151.859,48.424,128.282,640,360,6211.92,
aghri_00009227,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,115,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892333_487690806.png,115,10,person_10,416.881,153.576,43.271,124.847,640,360,5402.307,
aghri_00009232,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,120,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892333_657059212.png,120,10,person_10,420.841,154.92,40.849,121.239,640,360,4952.532,
aghri_00009237,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,125,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892333_844273366.png,125,10,person_10,423.909,156.455,38.932,116.636,640,360,4540.873,
aghri_00009242,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,130,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892334_022985594.png,130,10,person_10,426.977,157.989,37.014,112.034,640,360,4146.863,
aghri_00009247,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,135,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892334_178133219.png,135,10,person_10,428.659,159.327,37,109.014,640,360,4033.501,
aghri_00009252,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,140,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892334_377086641.png,140,10,person_10,430.733,160.986,37,105.28,640,360,3895.377,
aghri_00009257,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,145,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892334_547675739.png,145,10,person_10,432,162,37,103,640,360,3811,
aghri_00009262,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,150,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892334_702857670.png,150,10,person_10,435.476,163.738,34.393,99.524,640,360,3422.883,
aghri_00009267,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,155,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892334_865145334.png,155,10,person_10,438.373,165.187,32.22,96.627,640,360,3113.301,
aghri_00009272,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,160,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892335_041902266.png,160,10,person_10,441.27,166.635,30.047,93.73,640,360,2816.307,
aghri_00009277,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,165,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892335_197667077.png,165,10,person_10,444.167,168.084,27.874,90.833,640,360,2531.902,
aghri_00009282,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,170,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892335_359854863.png,170,10,person_10,444.428,168.428,27.857,89.574,640,360,2495.292,
aghri_00009287,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,175,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892335_525080597.png,175,10,person_10,445.497,169.497,27.501,86.008,640,360,2365.302,
aghri_00009292,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,180,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892335_685914001.png,180,10,person_10,446.567,170.567,27.144,82.443,640,360,2237.855,
aghri_00009297,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,185,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892335_877678532.png,185,10,person_10,447.263,171.175,27,80.65,640,360,2177.547,
aghri_00009302,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,190,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892336_008405162.png,190,10,person_10,448.576,172.05,27,78.899,640,360,2130.28,
aghri_00009307,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,195,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892336_205982254.png,195,10,person_10,449.889,172.926,27,77.149,640,360,2083.014,
aghri_00009312,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,200,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892336_389488945.png,200,10,person_10,451.005,173.754,26.246,75.743,640,360,1987.971,
aghri_00009317,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,205,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892336_538323369.png,205,10,person_10,452.262,174.696,25.304,74.173,640,360,1876.849,
aghri_00009322,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,210,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892336_784564874.png,210,10,person_10,453.518,175.639,24.361,72.602,640,360,1768.687,
aghri_00009327,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,215,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892336_894036446.png,215,10,person_10,454.239,176.239,23.761,71.283,640,360,1693.776,
aghri_00009332,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,220,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892337_084597577.png,220,10,person_10,454.836,176.836,23.164,69.492,640,360,1609.714,
aghri_00009337,train,val,dataset_part4,out_vine_5walk+talk+push_st_ly_11_06_2024_2_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/annotations/cam_fish_front_ann.json,225,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part4/out_vine_5walk+talk+push_st_ly_11_06_2024_2_label/sensor_data/cam_fish_front/1730892337_231857589.png,225,10,person_10,455.433,177.433,22.567,67.701,640,360,1527.791,
