sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,source_image_path,crop_path,video_frame,local_class,global_person_id,integer_identity_label,bbox_x,bbox_y,bbox_w,bbox_h,crop_width,crop_height
aghri_00008662,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,274,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593528_644204041.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008662_cam_fish_right_f000287.jpg,287,04,person_04,1,355,143,55,119,55,119
aghri_00008667,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,279,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593528_816969295.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008667_cam_fish_right_f000292.jpg,292,04,person_04,1,348,145,50,116,50,116
aghri_00008672,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,284,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593528_963489009.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008672_cam_fish_right_f000297.jpg,297,04,person_04,1,348,146,47,115,47,115
aghri_00008677,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,288,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593529_089868243.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008677_cam_fish_right_f000301.jpg,301,04,person_04,1,348,149,46,112,46,112
aghri_00008682,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,293,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593529_266937639.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008682_cam_fish_right_f000306.jpg,306,04,person_04,1,346,152,50,109,50,109
aghri_00008687,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,298,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593529_444612934.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008687_cam_fish_right_f000311.jpg,311,04,person_04,1,344,152,40,106,40,106
aghri_00008692,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,303,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593529_618700791.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008692_cam_fish_right_f000316.jpg,316,04,person_04,1,344,150,38,108,38,108
aghri_00008697,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,308,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593529_788938954.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008697_cam_fish_right_f000321.jpg,321,04,person_04,1,344,150,35,109,35,109
aghri_00008702,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,313,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593529_968328995.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008702_cam_fish_right_f000326.jpg,326,04,person_04,1,346,150,33,110,33,110
aghri_00008707,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,318,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593530_142338664.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008707_cam_fish_right_f000331.jpg,331,04,person_04,1,347,151,34,110,34,110
aghri_00008712,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,323,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593530_326330277.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008712_cam_fish_right_f000336.jpg,336,04,person_04,1,350,151,33,110,33,110
aghri_00008717,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,328,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593530_492006332.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008717_cam_fish_right_f000341.jpg,341,04,person_04,1,352,151,33,110,33,110
aghri_00008722,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,333,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593530_660848086.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008722_cam_fish_right_f000346.jpg,346,04,person_04,1,354,147,34,111,34,111
aghri_00008727,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,338,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593530_819027489.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008727_cam_fish_right_f000351.jpg,351,04,person_04,1,356,146,34,110,34,110
aghri_00008732,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,343,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593530_989973139.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008732_cam_fish_right_f000356.jpg,356,04,person_04,1,357,144,37,112,37,112
aghri_00008737,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,348,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593531_178259002.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008737_cam_fish_right_f000361.jpg,361,04,person_04,1,361,144,36,112,36,112
aghri_00008742,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,353,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593531_364309634.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008742_cam_fish_right_f000366.jpg,366,04,person_04,1,362,144,38,112,38,112
aghri_00008747,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,358,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593531_526058164.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008747_cam_fish_right_f000371.jpg,371,04,person_04,1,362,143,38,112,38,112
aghri_00008752,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,363,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593531_728315807.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008752_cam_fish_right_f000376.jpg,376,04,person_04,1,362,143,37,110,37,110
aghri_00008757,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,368,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593531_866547723.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008757_cam_fish_right_f000381.jpg,381,04,person_04,1,357,145,42,107,42,107
aghri_00008762,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,373,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593532_035432206.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008762_cam_fish_right_f000386.jpg,386,04,person_04,1,346,149,56,103,56,103
aghri_00008767,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,378,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593532_227470963.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008767_cam_fish_right_f000391.jpg,391,04,person_04,1,344,153,60,99,60,99
aghri_00008772,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,383,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593532_424060201.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008772_cam_fish_right_f000396.jpg,396,04,person_04,1,338,153,62,98,62,98
aghri_00008777,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,388,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593532_595831712.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008777_cam_fish_right_f000401.jpg,401,04,person_04,1,336,149,50,99,50,99
aghri_00008782,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,393,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593532_755551283.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008782_cam_fish_right_f000406.jpg,406,04,person_04,1,336,146,44,105,44,105
aghri_00008787,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,398,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593532_931097820.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008787_cam_fish_right_f000411.jpg,411,04,person_04,1,336,145,44,110,44,110
aghri_00008792,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,403,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593533_085174568.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008792_cam_fish_right_f000416.jpg,416,04,person_04,1,334,143,48,113,48,113
aghri_00008797,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,408,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593533_242465856.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008797_cam_fish_right_f000421.jpg,421,04,person_04,1,333,141,44,114,44,114
aghri_00008802,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,413,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593533_473966487.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008802_cam_fish_right_f000426.jpg,426,04,person_04,1,329,137,40,118,40,118
aghri_00008807,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,418,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593533_655448761.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008807_cam_fish_right_f000431.jpg,431,04,person_04,1,315,137,52,120,52,120
aghri_00008812,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,423,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593533_800685087.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008812_cam_fish_right_f000436.jpg,436,04,person_04,1,314,137,55,123,55,123
aghri_00008817,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,428,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593533_964313613.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008817_cam_fish_right_f000441.jpg,441,04,person_04,1,309,137,57,125,57,125
aghri_00008822,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,433,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593534_137360675.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008822_cam_fish_right_f000446.jpg,446,04,person_04,1,305,138,49,124,49,124
aghri_00008827,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,438,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593534_294455424.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008827_cam_fish_right_f000451.jpg,451,04,person_04,1,304,138,48,134,48,134
aghri_00008832,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,443,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593534_460660633.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008832_cam_fish_right_f000456.jpg,456,04,person_04,1,305,135,45,136,45,136
aghri_00008837,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,448,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593534_624544173.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008837_cam_fish_right_f000461.jpg,461,04,person_04,1,301,135,53,137,53,137
aghri_00008842,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,453,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593534_784681811.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008842_cam_fish_right_f000466.jpg,466,04,person_04,1,298,131,63,139,63,139
aghri_00008847,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,458,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593534_949377343.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008847_cam_fish_right_f000471.jpg,471,04,person_04,1,301,129,62,141,62,141
aghri_00008852,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,463,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593535_113334679.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008852_cam_fish_right_f000476.jpg,476,04,person_04,1,305,128,60,143,60,143
aghri_00008857,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,468,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593535_270007070.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008857_cam_fish_right_f000481.jpg,481,04,person_04,1,309,128,59,142,59,142
aghri_00008862,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,473,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593535_466044165.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008862_cam_fish_right_f000486.jpg,486,04,person_04,1,313,127,58,142,58,142
aghri_00008867,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,478,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593535_634889493.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008867_cam_fish_right_f000491.jpg,491,04,person_04,1,317,128,57,142,57,142
aghri_00008872,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,483,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593535_830187633.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008872_cam_fish_right_f000496.jpg,496,04,person_04,1,322,128,56,141,56,141
aghri_00008877,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,488,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593535_990798145.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008877_cam_fish_right_f000501.jpg,501,04,person_04,1,326,128,56,141,56,141
aghri_00008882,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,493,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593536_157445094.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008882_cam_fish_right_f000506.jpg,506,04,person_04,1,331,128,54,139,54,139
aghri_00008887,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,498,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593536_323126743.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008887_cam_fish_right_f000511.jpg,511,04,person_04,1,336,134,53,135,53,135
aghri_00008892,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,502,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593536_483867624.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008892_cam_fish_right_f000515.jpg,515,04,person_04,1,338,138,53,131,53,131
aghri_00008897,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,507,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593536_625339784.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008897_cam_fish_right_f000520.jpg,520,04,person_04,1,343,138,53,121,53,121
aghri_00008902,val,val,dataset_part1,footpath1_3walk_mv_11_14_2024_2_label,cam_fish_right,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/annotations/cam_fish_right_ann.json,512,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part1/footpath1_3walk_mv_11_14_2024_2_label/sensor_data/cam_fish_right/1731593536_824848952.png,/tmp/aghri_reid_stage1_export/crops/val/person_04/aghri_00008902_cam_fish_right_f000525.jpg,525,04,person_04,1,347,139,53,118,53,118
